Place,Time,Athlete,Country,Date of Birth,City,Event Date
6561,13:26.67,James Kimeu,KEN,14.12.00,Kumamoto,09.04.2022
6568,13:26.68,Valeriy Abramov,RUS,22.08.56,Moskva,22.06.1983
6568,13:26.68,Paul Bitok,KEN,26.06.70,Berlin,30.08.1996
6568,13:26.68,Ricardo Fernández,ESP,07.05.74,Roma,29.06.2001
6568,13:26.68,Jan Fitschen,GER,02.05.77,Kassel,13.06.2003
6568,13:26.68,Joseph Ebuya,KEN,20.06.87,Daegu,25.09.2009
6573,13:26.69,Arne Gabius,GER,22.03.81,Heusden-Zolder,20.07.2008
6573,13:26.69,Sindre Buraas,NOR,08.05.89,Moskva,13.08.2013
6573,13:26.69,Ambrose Bore,KEN,05.08.95,Nijmegen,27.05.2015
6576,13:26.7,Dmitriy Dmitriyev,RUS,03.03.56,Tallinn,28.06.1983
6576,13:26.7A,Albert Chepkurui,KEN,29.07.81,Nairobi,22.07.2000
6576,13:26.70,Jerzy Kowol,POL,15.02.51,Zürich,16.08.1978
6576,13:26.70,Venanzio Ortis,ITA,29.01.55,Praha,31.08.1978
6576,13:26.70,Antonio Silio,ARG,09.05.66,La Coruña,26.07.1990
6576,13:26.70,Aïssa Belaout,ALG,12.08.68,Oslo,22.07.1994
6576,13:26.70,Abdellah Béhar,FRA,05.07.63,Göteborg,11.08.1995
6576,13:26.70,Isaac Viciosa,ESP,26.12.69,Sevilla,25.07.1999
6576,13:26.70,Yuta Bando,JPN,21.11.96,Nobeoka,04.05.2019
6576,13:26.70,Muthoni Muiru,KEN,27.03.98,Yokohama,06.12.2020
6586,13:26.71,Antonio Prieto,ESP,11.01.58,Barcelona,16.07.1983
6586,13:26.71,Charles Cheruiyot,KEN,02.12.64,Stockholm,03.07.1991
6586,13:26.71,Dieter Baumann,GER,09.02.65,Berlin,01.09.1998
6586,13:26.71,Athanas Kioko,KEN,95,Jacksonville,30.04.2022
6590,13:26.72,Bob Kennedy,USA,18.08.70,Göteborg,11.08.1995
6590,13:26.72,Khalid Skah,MAR,29.01.67,Byrkjelo,16.06.1996
6590,13:26.72,John Kipkoech,KEN,29.12.91,Rovereto,02.09.2014
6590,13:26.72,Abayneh Degu,ETH,01.12.98,Kitayushu,03.11.2017
6590,13:26.72,Benard Kimeli,KEN,10.09.95,Shibetsu,13.07.2019
6595,13:26.73,Knut Kvalheim,NOR,14.06.50,Helsinki,10.08.1976
6595,13:26.73,Hailu Mekonnen,ETH,04.04.80,Abuja,15.10.2003
6595,13:26.73,Mulugeta Wondimu,ETH,28.02.85,Chiba,24.11.2003
6595,13:26.73,Thomas Longosiwa,KEN,14.01.82,Daegu,04.09.2011
6595,13:26.73,Hiram Ngatia,KEN,96,Yokohama,28.09.2013
6600,13:26.74,Craig Mochrie,GBR,06.11.62,Bruxelles,25.08.1989
6600,13:26.74,Frank O'Mara,IRL,17.07.60,Zürich,15.08.1990
6600,13:26.74,Dejene Berhanu,ETH,12.12.80,Oslo,28.06.2002
6600,13:26.74,Hillary Bor,USA,22.11.89,Austin,27.02.2021
6600,13:26.74,Abdihamid Nur,SOM,14.10.98,Des Moines,23.04.2021
6605,13:26.75,Mark Nenow,USA,16.11.57,Lausanne,24.06.1988
6605,13:26.75,Frank O'Mara,IRL,17.07.60,Oslo,02.07.1988
6605,13:26.75,José Luis González,ESP,08.12.57,Sevilla,06.06.1992
6605,13:26.75,Paul Kosgei,KEN,22.04.78,Patra,02.09.2000
6609,13:26.77,Salvatore Antibo,ITA,07.02.62,Pieksämäki,13.08.1989
6609,13:26.77,Zeki Öztürk,TUR,22.12.65,Zürich,15.08.1990
6609,13:26.77,Hayle Ibrahimov,AZE,19.01.90,Ostrava,26.05.2015
6609,13:26.77,Abe Gashahun,ETH,20.04.98,Oordegem,26.05.2019
6609,13:26.77,Victor Kimutai,KEN,20.10.00,Kumamoto,08.04.2023
6614,13:26.78,Andrey Tikhonov,RUS,11.12.66,Maia bei Porto,08.07.1992
6614,13:26.78,Toshihiro Iwasa,JPN,18.05.76,Heusden-Zolder,02.08.2003
6614,13:26.78,Joseph Kipkemboi Koskei,KEN,29.11.80,Eugene,19.06.2004
6614,13:26.78,Samuel Tsegay Tesfamriam,ERI,24.10.88,Berlin,20.08.2009
6614,13:26.78,Ryuji Miura,JPN,11.02.02,Kitami,14.07.2021
6614,13:26.78,Santiago Catofre,URU,13.02.99,Grossetto,27.05.2022
6620,13:26.79,Vince Draddy,USA,19.04.61,Eugene,01.06.1985
6620,13:26.79,Kerry Rodger,NZL,13.03.62,Auckland,01.02.1990
6620,13:26.79,Meba Tadesse,ETH,86,Luzern,09.06.2004
6620,13:26.79,Cameron Levins,CAN,28.03.89,Eugene,28.05.2016
6624,13:26.8,John Ngeno,KEN,11.04.53,Oslo,30.07.1975
6624,13:26.8,Knut Børø,NOR,28.09.49,Göteborg,12.08.1975
6624,13:26.8,Suleiman Nyambui,TAN,13.02.53,Walnut,24.04.1982
6624,13:26.8+,Paul Koech,KEN,25.06.69,Bruxelles,03.09.1999
6624,13:26.80,Emiel Puttemans,BEL,08.10.47,Stockholm,12.06.1973
6624,13:26.80,Jun Hiratsuka,JPN,08.01.69,London,15.07.1994
6624,13:26.80,Bolota Asmerom,USA,12.10.78,Heusden-Zolder,20.07.2002
6624,13:26.80,Ronald Kipchumba Rutto,KEN,08.10.87,Conegliano,26.05.2006
6624,13:26.80,Morgan McDonald,AUS,23.04.96,Ad-Dawhah,27.09.2019
6633,13:26.81,José Sena,POR,13.07.55,Nice,17.08.1980
6633,13:26.81,Steve Plasencia,USA,28.10.56,Eugene,07.06.1986
6633,13:26.81,Jonah Koech,KEN,02.02.68,Hechtel,31.07.1993
6633,13:26.81,Brian Baker,USA,08.06.70,Hechtel,06.07.1996
6633,13:26.81,Carsten Schütz,GER,28.08.75,Nürnberg,25.06.2000
6633,13:26.81,John Mayock,GBR,26.10.70,Athínai,25.08.2004
6633,13:26.81,Shadrack Langat,KEN,22.07.78,Kazan,25.06.2005
6633,13:26.81,Hillary Bor,USA,22.11.89,Palo Alto,03.05.2018
6633,13:26.81,Alex Maier,USA,12.11.00,Azusa,14.04.2022
6633,13:26.81,Egide Ntakarutimana,BDI,21.10.97,Conegliano,11.06.2022
6643,13:26.82,Carlos Lopes,POR,18.02.47,Köln,21.05.1976
6643,13:26.82,Fernando Couto,POR,04.12.59,La Coruña,05.08.1987
6643,13:26.82,Christian Belz,SUI,11.09.74,Walnut,15.04.2005
6643,13:26.82,Paul Chelimo,USA,27.10.90,Eugene,27.06.2021
6647,13:26.83,Kipkirui Misoi,KEN,23.12.78,Saint-Denis,04.06.1998
6647,13:26.83,Leonard Barsoton,KEN,21.10.94,Fukushima,18.05.2014
6647,13:26.83A,Michael Kibet,KEN,03.09.99,Nairobi,12.09.2019
6647,13:26.83,Mohamed Fares,MAR,06.02.91,Grossetto,27.05.2022
6651,13:26.84,Markus Ryffel,SUI,05.02.55,Bruxelles,27.08.1982
6651,13:26.84,Bob Verbeeck,BEL,05.08.60,Oslo,28.06.1984
6651,13:26.84,Tim Hutchings,GBR,04.12.58,Edinburgh,31.07.1986
6651,13:26.84,Julius Korir II,KEN,05.12.63,Nürnberg,10.06.1994
6651,13:26.84,Tomohiro Seto,JPN,19.10.76,Osaka,10.05.2003
6651,13:26.84,Leonard Barsoton,KEN,21.10.94,Yokohama,23.09.2012
6651,13:26.84,William Kincaid,USA,21.09.92,Des Moines,28.07.2019
6651,13:26.84,Patrick Dever,GBR,05.09.96,Raleigh,24.03.2022
6651,13:26.84,Jimmy Gressier,FRA,04.05.97,Montgeron,15.05.2022
6660,13:26.85,Alberto Cova,ITA,01.12.58,Koblenz,25.08.1982
6660,13:26.85,Dmitriy Dmitriyev,RUS,03.03.56,Moskva,18.08.1984
6660,13:26.85,Mebrahtom Keflezighi,USA,05.05.75,Hechtel,01.08.1998
6660,13:26.85,Bob Kennedy,USA,18.08.70,Eugene,25.06.1999
6660,13:26.85,Bado Worku,ETH,22.07.88,Stockholm,25.07.2006
6660,13:26.85,Hosea Macharinyang,KEN,12.06.86,Lugano,15.06.2007
6660,13:26.85,Aron Kifle,ERI,20.02.98,Brazzaville,17.09.2015
6660,13:26.85,Thierry Ndikumwenayo,BDI,26.03.97,Castellón,24.08.2020
6660,13:26.85,Abdessamad Oukhelfen,ESP,18.12.98,Nice,12.06.2021
6669,13:26.86,Kipsubai Koskei,KEN,01.02.51,Koblenz,26.08.1981
6669,13:26.86,Steve Binns,GBR,25.08.60,Oslo,28.06.1983
6669,13:26.86,Ali Saïdi-Sief,ALG,15.03.78,El Djezair,10.07.2000
6669,13:26.86,Dejene Berhanu,ETH,12.12.80,Walnut,17.04.2003
6669,13:26.86,Isiah Koech,KEN,19.12.93,Marrakesh,13.09.2014
6669,13:26.86,William Sitonik,KEN,01.03.94,Kumamoto,04.04.2015
6669,13:26.86,Anthony Kibe,KEN,27.03.03,Shibetsu,04.07.2020
6676,13:26.87,Ismael Kirui,KEN,20.02.75,Stellenbosch,19.04.1995
6676,13:26.87,Dennis Jensen,DEN,11.09.69,Heusden-Zolder,02.08.2003
6676,13:26.87,Bashir Abdi,BEL,10.02.89,Heusden-Zolder,19.07.2014
6679,13:26.88,Ralf Pönitzsch,GDR,20.10.57,Chemnitz,12.08.1979
6679,13:26.88,Terry Thornton,RSA,23.09.67,Stellenbosch,08.11.1986
6679,13:26.88,Shadrack Hoff,RSA,19.05.73,Stellenbosch,18.02.2000
6679,13:26.88,Lucas Rotich,KEN,16.04.90,Daegu,25.09.2009
6679,13:26.88,Nicholas Chepseba,KEN,12.10.94,Heusden-Zolder,08.07.2012
6679,13:26.88,Ben True,USA,29.12.85,Irvine,14.05.2021
6685,13:26.89,Jack Buckner,GBR,22.09.61,Barcelona,10.09.1989
6685,13:26.89,Shadrack Hoff,RSA,19.05.73,Stellenbosch,16.02.1996
6685,13:26.89,Samson Kiflemariam,ERI,23.01.84,Bilbao,19.06.2004
6685,13:26.89,Bernard Lagat,USA,12.12.74,Beijing,23.08.2008
6685,13:26.89A,Jacob Chesari,KEN,06.04.84,Nairobi,16.07.2011
6685,13:26.89,Nassim Hassaous,ESP,23.03.94,Nerja,18.05.2023
6691,13:26.9,Jerzy Kowol,POL,15.02.51,Christchurch,21.01.1978
6691,13:26.9,Aleksandr Fyedotkin,BLR,03.11.55,Dresden,13.06.1979
6691,13:26.9,Emiel Puttemans,BEL,08.10.47,Bordeaux,22.05.1981
6691,13:26.90,Khoudir Aggoune,ALG,05.01.81,Heusden-Zolder,20.07.2002
6691,13:26.90,Jonathan Riley,USA,29.12.78,Eugene,26.06.2009
6691,13:26.90,Kensuke Takezawa,JPN,11.10.86,Barcelona,25.07.2009
6691,13:26.90,Trevor Dunbar,USA,29.04.91,Eugene,13.06.2014
6698,13:26.91,Eduardo Henriques,POR,24.03.68,Lisboa,20.06.1998
6698,13:26.91,Ben St. Lawrence,AUS,07.11.81,Melbourne,04.03.2010
6698,13:26.91,Fredrick Kipkosgei,KEN,13.11.96,Oordegem,28.05.2016
6701,13:26.92,Mohamed Choumassi,MAR,02.12.69,Saint-Denis,10.06.1994
6701,13:26.92,Atalay Yirsaw,ETH,26.09.90,Milano,25.06.2009
6703,13:26.93,Mark Bett,KEN,22.12.76,Lisboa,19.06.1999
6703,13:26.93,Mike Kigen,KEN,15.01.86,Daegu,25.09.2009
6705,13:26.94,Detlef Uhlemann,FRG,13.09.49,Köln,21.05.1976
6705,13:26.94,Umberto Pusterla,ITA,21.10.67,Roma,08.06.1994
6705,13:26.94,José Manuel Martinez,ESP,22.10.71,San Sebastián,18.08.2001
6705,13:26.94,John Kariuki,KEN,10.11.86,Kumagaya,27.10.2004
6705,13:26.94,Diego Estrada,MEX,12.12.89,Palo Alto,01.05.2011
6705,13:26.94,Brian Olinger,USA,02.06.83,Walnut,20.04.2012
6705,13:26.94,Evans Yego,KEN,05.09.95,Chitose,17.07.2021
6712,13:26.96,Jörg Peter,GER,23.10.55,Leipzig,02.07.1978
6712,13:26.96,Mats Erixon,SWE,19.03.58,Oslo,28.06.1984
6712,13:26.96,Hosea Kogo,KEN,11.08.72,Hechtel,22.07.1995
6712,13:26.96,Balázs Csillag,HUN,05.03.79,Heusden-Zolder,20.07.2002
6712,13:26.96,Charles Karanja,KEN,05.08.97,Yokohama,06.12.2020
6717,13:26.97,John Mayock,GBR,26.10.70,Roma,09.06.1992
6717,13:26.97,Paolo Donati,ITA,22.01.62,Roma,08.06.1994
6717,13:26.97,Samson Kiflemariam,ERI,23.01.84,Athínai,25.08.2004
6717,13:26.97,Bershada Beru,ETH,01.01.03,Castellón,16.06.2022
6721,13:26.98,Fernando Mamede,POR,01.11.51,Zürich,21.08.1985
6721,13:26.98,Alberto García,ESP,22.02.71,Sevilla,25.07.1999
6721,13:26.98,Mohamed Farah,GBR,23.03.83,Moskva,16.08.2013
6721,13:26.98,Kennedy Kithuka,KEN,04.06.89,Walnut,18.04.2014
6721,13:26.98,Antonio Abadía,ESP,02.07.90,Mataró,18.07.2015
6721,13:26.98A,Ismael Kirui,KEN,20.02.75,Nairobi,28.04.2022
6727,13:26.99,Willy Polleunis,BEL,27.12.47,Montréal,30.07.1976
6727,13:26.99,Dietmar Millonig,AUT,01.06.55,Stockholm,06.07.1982
6729,13:27.0A,Paul Bitok,KEN,26.06.70,Nairobi,28.06.1997
6729,13:27.00,Ian Stewart,GBR,15.01.49,Stockholm,01.07.1975
6729,13:27.00,Henry Rono,KEN,12.02.52,London,14.07.1979
6729,13:27.00,Josephat Kapkory,KEN,20.01.67,Bellinzona,25.06.1994
6729,13:27.00,Keith Cullen,GBR,13.06.72,Kerkrade,17.05.1996
6729,13:27.00,Wesley Ledama,KEN,02.07.99,Tokyo,01.10.2016
6735,13:27.01,Dietmar Millonig,AUT,01.06.55,München,26.07.1983
6735,13:27.01,Abel Antón,ESP,24.10.62,Bruxelles,19.08.1988
6735,13:27.01,Henrik Skoog,SWE,17.04.79,Kassel,08.06.2006
6735,13:27.01,Aaron Braun,USA,28.05.87,Walnut,15.04.2011
6735,13:27.01,Grant Fisher,USA,22.04.97,Eugene,27.06.2021
6740,13:27.02,Cole Sprout,USA,03.12.01,Palo Alto,01.04.2022
6741,13:27.03,David Lewis,GBR,15.10.61,London,24.06.1984
6741,13:27.03,Thierry Pantel,FRA,06.07.64,Saint-Denis,22.06.1990
6741,13:27.03,Antonio Serrano,ESP,08.03.65,Rieti,06.09.1992
6741,13:27.03,Robert Sigei Kipngetich,KEN,03.01.82,Villeneuve d'Ascq,26.06.2004
6741,13:27.03,Chris Solinsky,USA,05.12.84,Eagle Rock,17.05.2013
6741,13:27.03,Oliver Chignell,NZL,16.02.98,Palo Alto,29.04.2022
6741,13:27.03,Ky Robinson,AUS,27.02.02,Eugene,21.07.2022
6748,13:27.04,Steve Binns,GBR,25.08.60,London,14.09.1979
6748,13:27.04,Imane Merga,ETH,15.10.88,Rovereto,02.09.2014
6748,13:27.04,Mohcine Outaleb,MAR,20.02.78,Carquefou,21.06.2019
6748,13:27.04,Keita Satoh,JPN,22.01.04,Hiroshima,29.04.2023
6752,13:27.05,Uwe Mönkemeyer,FRG,22.09.59,Koblenz,16.05.1984
6752,13:27.05,José Manuel Albentosa,ESP,21.01.64,Rieti,03.09.1989
6752,13:27.05,Marc Davis,USA,17.12.69,Walnut,14.04.2000
6752,13:27.05,Erik Sjöqvist,SWE,04.12.72,Heusden-Zolder,20.07.2008
6752,13:27.05,Rabah Aboud,ALG,01.01.81,El Djezair,18.06.2013
6752,13:27.05,Bernard Kimani,KEN,10.09.93,Hiroshima,18.04.2015
6752,13:27.05,Hassan Mead,USA,28.08.89,Ad-Dawhah,30.09.2019
6752,13:27.05,Eduardo Herrera,USA,23.09.97,Eugene,26.06.2022
6760,13:27.06,Matt Centrowitz,USA,28.01.55,Eugene,06.06.1981
6760,13:27.06,Adam Goucher,USA,18.02.75,Sacramento,21.07.2000
6760,13:27.06,Matthew Lane,USA,09.05.77,Palo Alto,30.05.2004
6760,13:27.06,Tesfayohannes Mesfin,ERI,24.11.74,Sevilla,04.06.2005
6760,13:27.06,Mike Kigen,KEN,15.01.86,Lappeenranta,21.07.2005
6760,13:27.06,Matt Tegenkamp,USA,19.01.82,Lausanne,10.07.2007
6760,13:27.06,Martin Irungu Mathathi,KEN,25.12.85,Fukuroi,03.05.2012
6760,13:27.06,Edwin Cheruiyot,Soi,KEN,6h1 London,08.08.2012
6760,13:27.06,Yonas Kifle,ERI,24.03.77,Rabat,16.06.2019
6760,13:27.06,Magnus Tuv Myhre,NOR,15.06.00,Stockholm,21.05.2022
6760,13:27.06,Joseph Ng'ang'a,KEN,16.10.99,Gifu,25.09.2022
6771,13:27.07,Mikhail Dasko,RUS,26.06.61,Sevilla,05.06.1993
6771,13:27.07,Michael Power,AUS,09.05.76,Brisbane,11.02.2000
6771,13:27.07,Toshinari Takaoka,JPN,24.09.70,Kerkrade,03.06.2000
6771,13:27.07,Abraham Chebii,KEN,23.12.79,Stockholm,17.07.2001
6771,13:27.07,Martin Irungu Mathathi,KEN,25.12.85,Kumamoto,10.04.2004
6771,13:27.07,Garrett Heath,USA,03.11.85,Palo Alto,29.04.2012
6771,13:27.07,Patrick Tiernan,AUS,11.09.94,Eugene,10.06.2016
6771,13:27.07,Henrik Ingebrigtsen,NOR,24.02.91,Gateshead,23.05.2021
6779,13:27.08,Piero Selvaggio,ITA,01.01.58,Firenze,13.06.1984
6779,13:27.08,Rachid Chékhémani,FRA,01.10.73,Saint-Denis,01.07.2002
6779,13:27.08,Jamel Chatbi,MAR,30.04.84,Oordegem,01.06.2013
6779,13:27.08,Bernard Lagat,USA,12.12.74,Glasgow,11.07.2014
6783,13:27.09,Robert Denmark,GBR,23.11.68,Stuttgart,16.08.1993
6783,13:27.09,Mohamed Yagoub Babiker,SUD,02.09.77,Solihull,23.06.2001
6783,13:27.09,Mike Kigen,KEN,15.01.86,Rovereto,31.08.2005
6783,13:27.09,Michael Kiprop Tiony,KEN,27.08.85,Rovereto,30.08.2006
6783,13:27.09,Zane Robertson,NZL,14.11.89,Oslo,11.06.2014
6788,13:27.1,Venanzio Ortis,ITA,29.01.55,Christchurch,21.01.1978
6788,13:27.1,Aleksandr Fyedotkin,BLR,03.11.55,Warszawa,13.08.1978
6788,13:27.1,Valeriy Abramov,RUS,22.08.56,Berlin,28.05.1980
6788,13:27.1,Féthi Baccouche,TUN,16.11.60,Saint-Maur,18.07.1984
6788,13:27.1+,William Kiptum Muigei,KEN,30.03.71,Lahti,18.08.1996
6788,13:27.10,John Nuttall,GBR,11.01.67,Walnut,21.04.1990
6788,13:27.10,Shem Kororia,KEN,25.09.72,Roma,14.09.1995
6788,13:27.10,William Kiptum Muigei,KEN,30.03.71,Bruxelles,23.08.1996
6788,13:27.10,Michael Kiprop Tiony,KEN,27.08.85,Pergine Valsugana,23.07.2011
6788,13:27.10,Michael Kiprop Tiony,KEN,27.08.85,Pergine Valsugana,23.07.2011
6788,13:27.10,Dawit Weldesilasie,ERI,10.12.94,El Djezair,18.06.2013
6788,13:27.10,Henrik Ingebrigtsen,NOR,24.02.91,Palo Alto,02.05.2015
6788,13:27.10,Dominic Langat,KEN,15.05.95,Abashiri,10.07.2021
6801,13:27.11,Enn Sellik,EST,10.12.54,London,25.08.1975
6801,13:27.11,Ismaïl Sghyr,MAR,16.03.72,Bruxelles,19.08.1994
6801,13:27.11,Hayle Ibrahimov,AZE,19.01.90,Rio de Janeiro,17.08.2016
6804,13:27.12,Ilie Floroiu,ROU,29.11.52,Roma,08.09.1974
6804,13:27.12,Yobes Ondieki,KEN,21.02.61,Nice,10.07.1988
6804,13:27.12,Ian Hamer,GBR,18.04.65,London,12.07.1991
6804,13:27.12,Jean-Pierre Lautredoux,FRA,05.05.66,Villeneuve d'Ascq,02.07.1993
6804,13:27.12,Hicham Bellani,MAR,15.09.79,Lausanne,06.07.2004
6804,13:27.12,James Kimeu,KEN,14.12.00,Fukagawa,22.06.2022
6810,13:27.13,Dietmar Millonig,AUT,01.06.55,Zürich,22.08.1984
6810,13:27.13,Stefano Mei,ITA,03.02.63,Split,01.09.1990
6810,13:27.13,Simon Maina Munyi,KEN,18.03.78,Shizuoka,03.05.2001
6810,13:27.13,William Malel Sitonik,KEN,01.03.94,Velenje,01.07.2014
6810,13:27.13,William Kincaid,USA,21.09.92,Eugene,27.06.2021
6815,13:27.14,Julian Goater,GBR,12.01.53,Stockholm,26.07.1977
6815,13:27.14,Richard Callan,GBR,15.11.55,Koblenz,25.08.1982
6815,13:27.14,Nick Rose,GBR,30.12.51,Bruxelles,27.08.1982
6815,13:27.14,Worku Bikila,ETH,06.05.68,Stuttgart,14.08.1993
6815,13:27.14,Mekubo Mogusu,KEN,25.12.86,Tokyo,15.05.2005
6815,13:27.14,Daniele Meucci,ITA,07.10.85,Rovereto,13.09.2011
6821,13:27.15,James Kimeu,KEN,14.12.00,Shibetsu,03.07.2021
6822,13:27.16,Werner Schildhauer,GER,05.06.59,Leipzig,10.08.1985
6822,13:27.16,Martin Pitayo,MEX,10.01.60,Helsinki,30.06.1992
6822,13:27.16,José Ramos,POR,27.07.68,Roma,08.06.1995
6822,13:27.16,Ian Dobson,USA,06.02.82,Helsinki,11.08.2005
6822,13:27.16,Amos Kurgat,KEN,07.03.92,Kitami,17.07.2019
6827,13:27.17,John Doherty,IRL,22.07.61,København,25.08.1992
6827,13:27.17,Sean Quigley,USA,03.09.82,Walnut,17.04.2009
6827,13:27.17,Aaron Braun,USA,28.05.87,Heusden-Zolder,08.07.2012
6827,13:27.17,Collis Birmingham,AUS,27.12.84,Eugene,31.05.2014
6831,13:27.18,John Kariuki,KEN,10.11.86,Osaka,10.05.2003
6831,13:27.18,José Manuel Martinez,ESP,22.10.71,Oslo,27.06.2003
6831,13:27.18,Joseph Koskei Kipkemboi,KEN,25.08.74,Kazan,25.06.2005
6834,13:27.19,Craig Virgin,USA,02.08.55,Turku,25.07.1979
6834,13:27.19,Joshua Chelanga,KEN,07.04.73,Maia bei Porto,21.06.1996
6834,13:27.19,Awet Habte,ERI,29.09.97,Carquefou,11.06.2021
6837,13:27.2,Dick Quax,NZL,01.01.48,Helsinki,30.07.1973
6837,13:27.2,Jos Hermens,NED,08.01.50,Berlin,12.06.1974
6837,13:27.2+,Mohammed Mourhit,BEL,10.10.70,Bruxelles,03.09.1999
6837,13:27.2,Gennaro Di Napoli,ITA,05.03.68,Milano,07.06.2000
6837,13:27.2A,Mike Kigen,KEN,15.01.86,Nairobi,17.06.2005
6837,13:27.20,Nick Rose,GBR,30.12.51,Des Moines,29.04.1977
6837,13:27.20,Alberto Cova,ITA,01.12.58,Milano,08.07.1981
6837,13:27.20,Julian Goater,GBR,12.01.53,Stockholm,06.07.1982
6837,13:27.20,John Gregorek,USA,15.04.60,Dedham,05.06.1993
6837,13:27.20,Julio Rey,ESP,13.01.72,Roma,14.07.1998
6837,13:27.20,Francisco Javier Alves,ESP,02.09.80,La Coruña,02.07.2008
6837,13:27.20,Paul Kuira,KEN,25.01.91,Nobeoka,28.05.2011
6837,13:27.20,Frank Lara,USA,25.09.95,Portland,29.05.2021
6850,13:27.21,Polat Arikan,TUR,12.12.90,London,08.08.2012
6850,13:27.21,Leonard Korir,KEN,10.12.86,Eagle Rock,20.05.2016
6852,13:27.22,Mark Carroll,IRL,15.01.72,Nürnberg,13.06.1997
6852,13:27.22,Yuichi Tajiri,JPN,23.05.71,Cork,27.06.1998
6852,13:27.22,José Manuel Martinez,ESP,22.10.71,Roma,29.06.2001
6852,13:27.22,Daniel Salel,KEN,11.12.90,Daegu,25.09.2009
6852,13:27.22,Stephen Mokoka,RSA,31.01.85,Port Elizabeth,19.02.2010
6852,13:27.22,Fredrick Kipkosgei,KEN,13.11.96,Montreuil,19.06.2018
6858,13:27.23,Arne Kvalheim,NOR,25.04.45,Roma,08.09.1974
6858,13:27.23,Justyn Knight,CAN,19.07.96,Palo Alto,01.05.2016
6860,13:27.24,Mahieddine Belhadj,ALG,20.01.63,Cork,23.06.1996
6860,13:27.24,Matthew Lane,USA,09.05.77,Palo Alto,05.05.2000
6862,13:27.25,José Regalo,POR,22.11.63,Lausanne,27.06.1989
6862,13:27.25,Habte Jifar,ETH,29.01.76,Stockholm,05.08.1998
6862,13:27.25,Collis Birmingham,AUS,27.12.84,Hobart,30.01.2009
6862,13:27.25,Soufiyan Bouqantar,MAR,30.08.93,Carquefou,19.06.2015
6866,13:27.26,Boniface Kirui,KEN,27.10.87,Rabat,23.05.2009
6866,13:27.26,Diego Alberto Borrego,MEX,09.01.88,Walnut,16.04.2010
6866,13:27.26,Hagos Gebrhiwet,ETH,11.05.94,Moskva,16.08.2013
6866,13:27.26,Isiah Koech,KEN,19.12.93,Moskva,16.08.2013
6866,13:27.26,Isaac Green,USA,12.02.99,Eugene,11.06.2021
6871,13:27.27,John Kanyi,KEN,06.09.80,Cork,06.07.2002
6871,13:27.27,Eliud Kipchoge,KEN,05.11.84,Daegu,04.09.2011
6871,13:27.27,Alemu Bekele,BRN,23.03.90,El Djezair,18.06.2013
6871,13:27.27,James Wilkinson,GBR,13.07.90,Oordegem,31.05.2014
6875,13:27.29,Simone Zanon,ITA,30.05.75,Roma,14.07.1998
6875,13:27.29,Kevin Sullivan,CAN,20.03.74,Walnut,15.04.2005
6875,13:27.29,Richard Ringer,GER,27.02.89,Oordegem,01.06.2013
6878,13:27.3,Eshetu Tura,ETH,19.01.50,Bratislava,07.06.1980
6878,13:27.3A,John Kibowen,KEN,21.04.69,Nairobi,26.05.2001
6878,13:27.30,José Luis González,ESP,08.12.57,Zürich,17.08.1988
6878,13:27.30,Hosea Kogo,KEN,11.08.72,Kerkrade,24.05.1998
6878,13:27.30,Mekubo Mogusu,KEN,25.12.86,Hiroshima,29.04.2006
6883,13:27.31,Nathaniel Muir,GBR,12.03.58,Gateshead,08.07.1979
6883,13:27.31,Fernando Couto,POR,04.12.59,Saint-Denis,23.06.1989
6883,13:27.31,John Andrews,AUS,09.03.58,Melbourne,23.11.1989
6883,13:27.31,João Junqueira,POR,24.06.65,Lisboa,18.06.1994
6883,13:27.31,Brad Hauser,USA,28.03.77,Sacramento,21.07.2000
6883,13:27.31,Collis Birmingham,AUS,27.12.84,Melbourne,21.02.2008
6883,13:27.31,Isiah Koech,KEN,19.12.93,Berlin,06.09.2015
6883,13:27.31,Zerei Kbrom Mezngi,NOR,12.01.86,Oslo,15.06.2023
6891,13:27.32,Brendan Foster,GBR,12.01.48,Stockholm,13.06.1978
6891,13:27.32,Jörg Peter,GER,23.10.55,Chemnitz,12.08.1979
6891,13:27.32,Mohamed Issangar,MAR,12.12.64,Lausanne,27.06.1989
6891,13:27.32,Marcus O'Sullivan,IRL,22.12.61,Berlin,04.07.1990
6891,13:27.32,Juan Luis Barrios,MEX,24.06.83,Ninove,27.07.2013
6891,13:27.32,Fredrick Kipkosgei,KEN,13.11.96,Nijmegen,27.05.2015
6891,13:27.32,William Kincaid,USA,21.09.92,Portland,23.06.2016
6891,13:27.32,Younés Essalhi,MAR,20.02.93,Oordegem,26.05.2019
6899,13:27.33,Mohamed Gamoudi,TUN,11.02.38,München,10.09.1972
6899,13:27.33,Peter Ndirangu,KEN,24.05.71,Hechtel,22.07.1995
6899,13:27.33,Meshack Letim,KEN,30.11.97,Heusden-Zolder,13.07.2013
6899,13:27.33,Mike Foppen,NED,29.11.96,Gateshead,23.05.2021
6899,13:27.33,Joseph Waweru,KEN,02.01.01,Yokohama,02.10.2022
6899,13:27.33,Shunsuke Yoshii,JPN,08.04.03,Nobeoka,04.05.2023
6905,13:27.34,Wilson Waigwa,KEN,15.02.49,Los Angeles,11.08.1984
