Place,Time,Athlete,Country,Date of Birth,City,Event Date
2267,70:02,Rie Ueno,JPN,11.06.76,Philadelphia,18.09.2005
2267,70:02+,Masako Chiba,JPN,18.07.76,Chicago,09.10.2005
2267,70:02,Aselefech Mergia,ETH,23.01.85,New Delhi,01.11.2009
2267,70:02,Isabellah Andersson,SWE,12.11.80,Venlo,21.03.2010
2267,70:02,Hanae Tanaka,JPN,12.02.90,Philadelphia,15.09.2013
2267,70:02,Sarah Chepchirchir,KEN,27.07.84,Lille,05.09.2015
2267,70:02,Ruti Aga,ETH,16.01.94,Lisboa,19.03.2017
2267,70:02,Risper Chebet,KEN,06.06.92,Valencia,28.10.2018
2267,70:02+,Azemra Gebru,ETH,05.05.92,Amsterdam,20.10.2019
2267,70:02,Miriam Dattke,GER,24.06.98,Hamburg,17.10.2021
2267,70:02+,Tseginesh Mekonnin,ETH,11.09.92,Toronto,16.10.2022
2267,70:02+,Gelete Burka,ETH,23.01.86,Toronto,16.10.2022
2285,70:03,Anne Marie Lauck,USA,07.03.69,Philadelphia,18.09.1994
2285,70:03,Irina Safarova,RUS,19.06.69,Nizhniy Novgorod,28.04.1996
2285,70:03,Takako Kotorida,JPN,02.04.77,Gold Coast,07.07.2002
2285,70:03,Takako Kotorida,JPN,02.04.77,Brisbane,07.07.2002
2285,70:03,Joyce Chepchumba,KEN,06.11.70,Glasgow,08.09.2002
2285,70:03,Isabella Ochichi,KEN,28.10.79,Reims,20.10.2002
2285,70:03+,Elfenesh Alemu,ETH,10.06.75,Tokyo,16.11.2003
2285,70:03+,Naoko Takahashi,JPN,06.05.72,Tokyo,16.11.2003
2285,70:03,Salina Kosgei,KEN,16.11.76,Virginia Beach,04.09.2005
2285,70:03,Jane Wanjiku,KEN,14.06.79,Miyazaki,06.01.2006
2285,70:03,Yurika Nakamura,JPN,01.04.86,Yamaguchi,12.03.2006
2285,70:03a,Berhane Adere,ETH,21.07.73,Newcastle-South Shields,01.10.2006
2285,70:03,Irina Mikitenko,GER,23.08.72,Bad Liebenzell,02.09.2007
2285,70:03,Berhane Adere,ETH,21.07.73,Lisboa,16.03.2008
2285,70:03,Yuri Kano,JPN,27.10.78,San José,05.10.2008
2285,70:03,Genet Getaneh,ETH,06.01.86,Rio de Janeiro,12.10.2008
2285,70:03,Remi Nakazato,JPN,24.06.88,Yamaguchi,14.03.2009
2285,70:03a,Nikki Chapple,AUS,09.02.81,Newcastle-South Shields,20.09.2009
2285,70:03,Caroline Kilel,KEN,21.03.81,Lisboa,25.09.2011
2285,70:03,Mai Ito,JPN,23.05.84,Okayama,23.12.2011
2285,70:03,Mestawat Tufa,ETH,14.09.83,Gifu,19.05.2013
2285,70:03,Tomomi Tanaka,JPN,25.01.88,Philadelphia,15.09.2013
2285,70:03,Aheza Kiros Abeye,ETH,16.10.85,Boston,13.10.2013
2285,70:03,Sayo Nomura,JPN,18.04.89,Okayama,23.12.2013
2285,70:03,Naomi Rotich,KEN,05.04.94,Venlo,26.03.2017
2285,70:03,Netsanet Gudeta,ETH,12.02.91,Olomouc,24.06.2017
2285,70:03,Trihas Gebre,ESP,29.04.90,Praha,06.04.2019
2285,70:03,Etenesh Diro,ETH,10.05.91,Roma-Ostia Lido,06.03.2022
2313,70:04@,Carla Beurskens,NED,10.02.52,Amsterdam,31.03.1990
2313,70:04a,Katrin Dörre,GER,06.10.61,Tokyo,24.01.1993
2313,70:04,Kaori Kumura,JPN,22.08.70,Gold Coast,18.07.1993
2313,70:04,Marleen Renders,BEL,24.12.68,Berlin,05.04.1998
2313,70:04,Annemari Sandell,FIN,02.01.77,Zürich-Uster,27.09.1998
2313,70:04,Eri Yamaguchi,JPN,14.01.73,Sapporo,18.07.1999
2313,70:04+,Eri Yamaguchi,JPN,14.01.73,Tokyo,21.11.1999
2313,70:04,Asami Obi,JPN,22.03.76,Yamaguchi,12.03.2000
2313,70:04,Sonia O'Sullivan,IRL,28.11.69,Bruxelles,05.05.2002
2313,70:04,Mizuki Noguchi,JPN,03.07.78,Okayama,07.12.2003
2313,70:04,Ruth Wanjiru,KEN,11.09.81,Miyazaki,06.01.2006
2313,70:04,Yoko Miyauchi,JPN,19.06.83,Miyazaki,06.01.2006
2313,70:04,Pamela Chepchumba,KEN,28.02.79,New Delhi,01.11.2009
2313,70:04,Lucy Macharia,KEN,07.1.87,Ivry to Vitry-sur-Seine,03.04.2011
2313,70:04+,Agnes Kiprop,KEN,14.12.79,Frankfurt,30.10.2011
2313,70:04+,Kayoko Fukushi,JPN,25.03.82,Berlin,28.09.2014
2313,70:04,Florence Kiplagat,KEN,27.02.87,New Delhi,23.11.2014
2313,70:04,Afera Godfay,ETH,25.09.91,Paris,08.03.2015
2313,70:04,Lisa Weightman,AUS,16.01.79,Noosa,25.05.2019
2313,70:04+,Kayoko Fukushi,JPN,25.03.82,Osaka,26.01.2020
2313,70:04,Nao Yamamoto,JPN,20.10.96,Yamaguchi,09.02.2020
2313,70:04,Yuka Ando,JPN,16.03.94,Niigata,21.03.2021
2313,70:04+,Yenenesh Tilahun,ETH,22.09.94,Paris,03.04.2022
2313,70:04+,Flomena Cheyech,KEN,05.07.82,Enschede,24.04.2022
2313,70:04,Ayinadis Teshome,ETH,01.01.00,Göteborg,21.05.2022
2338,70:05a,Sonia O'Sullivan,IRL,28.11.69,Newcastle-South Shields,10.10.1999
2338,70:05,Gladys Asiba,KEN,31.05.77,Philadelphia,17.09.2000
2338,70:05,Alice Chelagat,KEN,27.12.76,Ivry to Vitry-sur-Seine,22.04.2001
2338,70:05,Hiromi Fujii,JPN,07.02.83,Yamaguchi,10.03.2002
2338,70:05,Sakiyo Kan,JPN,14.05.80,Sapporo,07.07.2002
2338,70:05,Constantina Dita,ROU,23.01.70,Vilamoura,04.10.2003
2338,70:05,Tegla Loroupe,KEN,09.05.73,Zürich-Uster,18.09.2004
2338,70:05,Magdaline Mukunzi,KEN,22.10.83,San José,08.10.2006
2338,70:05+,Irina Mikitenko,GER,23.08.72,Berlin,28.09.2008
2338,70:05,Ashu Kasim,ETH,20.10.84,Ra's Al Khaymah,20.02.2009
2338,70:05,Magdaline Mukunzi,KEN,22.10.83,Ivry to Vitry-sur-Seine,26.04.2009
2338,70:05,Agnes Mutunga,KEN,26.06.86,Reims,18.10.2009
2338,70:05,Caroline Chepkwony,KEN,18.04.84,Koyang,28.02.2010
2338,70:05,Madai Pérez,MEX,02.02.80,New York City,18.03.2012
2338,70:05,Tadelech Bekele,ETH,11.04.91,Berlin,30.03.2014
2338,70:05,Gladys Cherono,KEN,12.05.83,New Delhi,23.11.2014
2338,70:05,Rachida Ait Lhoussein,MAR,3,13.03.2016
2338,70:05,Netsanet Gudeta,ETH,12.02.91,New Delhi,20.11.2016
2338,70:05,Gete Alemayehu,ETH,27.08.98,København,15.09.2019
2338,70:05+,Bedatu Hirpa,ETH,28.04.99,Dubai,24.01.2020
2338,70:05+,Tigist Abayechew,ETH,22.02.94,Dubai,24.01.2020
2338,70:05+,Dera Dida,ETH,26.10.96,Dubai,24.01.2020
2338,70:05+,Hawi Feysa,ETH,01.02.99,Dubai,24.01.2020
2338,70:05+,Gutemi Shone,ETH,17.11.91,Dubai,24.01.2020
2338,70:05,Katharina Steinruck,GER,22.08.89,Lille,20.03.2022
2363,70:06,Colleen de Reuck,RSA,13.04.64,Philadelphia,28.09.1997
2363,70:06,Rocio Rios,ESP,13.03.69,Kosice,04.10.1997
2363,70:06,Yasuyo Iwamoto,JPN,08.09.76,Bristol,07.10.2001
2363,70:06,Mizuki Noguchi,JPN,03.07.78,Glasgow,08.09.2002
2363,70:06,Masako Chiba,JPN,18.07.76,Miyazaki,06.01.2003
2363,70:06,Yoko Yagi,JPN,14.04.80,Miyazaki,06.01.2006
2363,70:06+,Rose Cheruiyot,KEN,21.07.76,Berlin,28.09.2008
2363,70:06,Yukako Eto,JPN,11.07.89,Yamaguchi,14.03.2009
2363,70:06,Yoshimi Ozaki,JPN,01.07.81,Yamaguchi,21.03.2010
2363,70:06,Cynthia Limo,KEN,18.12.89,Ivry to Vitry-sur-Seine,08.04.2012
2363,70:06,Florence Kiplagat,KEN,27.02.87,Klagenfurt,18.08.2013
2363,70:06,Corretti Chepkoech,KEN,07.03.94,Udine,22.09.2013
2363,70:06,Katarzyna Kowalska,POL,07.04.85,Praha,02.04.2016
2363,70:06A,Joyce Chepkemoi,KEN,03.05.95,Guadalajara,24.02.2019
2363,70:06,Maggie Montoya,USA,02.05.95,Houston,19.01.2020
2363,70:06+,Maurine Chepkemoi,KEN,24.05.98,Enschede,24.04.2022
2363,70:06+,Aberash Fayesa,ETH,97,Enschede,24.04.2022
2363,70:06+,Antonina Kwambai,KEN,01.04.92,Toronto,16.10.2022
2381,70:07,Maria Conceição Ferreira,POR,13.03.62,Bruxelles,03.10.1993
2381,70:07,Susan Chepkemei,KEN,25.06.75,Paderborn,03.04.1999
2381,70:07,Mihaela Botezan,ROU,21.11.76,Byzau,30.09.2000
2381,70:07a,Tegla Loroupe,KEN,09.05.73,Newcastle-South Shields,22.10.2000
2381,70:07,Hellen Cherono,KEN,22.02.84,Udine,26.09.2004
2381,70:07,Mayumi Yoshida,JPN,07.01.86,Yamaguchi,12.03.2006
2381,70:07+,Yoko Shibui,JPN,14.03.79,Yokyo,16.11.2008
2381,70:07,Zhu Xiaolin,CHN,20.04.84,Milano,21.03.2010
2381,70:07,Alice Timbilil,KEN,01.02.83,Lisboa,26.09.2010
2381,70:07,Shone Imana,ETH,17.11.91,Roma-Ostia Lido,26.02.2012
2381,70:07,Cynthia Limo,KEN,18.12.89,Baringo,01.11.2014
2381,70:07,Worknesh Degefa,ETH,28.10.90,New Delhi,23.11.2014
2381,70:07,Sara Hall,USA,15.04.83,Houston,17.01.2016
2381,70:07,Muliye Dekebo,ETH,13.03.98,Istanbul,30.04.2017
2381,70:07,Esther Kakuri,KEN,26.10.94,Istanbul,30.04.2017
2381,70:07+,Vivian Cheruiyot,KEN,11.09.83,Frankfurt,29.10.2017
2381,70:07+,Mare Dibaba,ETH,20.10.89,Dubai,26.01.2018
2381,70:07+,Roza Dereje,ETH,09.05.97,Dubai,26.01.2018
2381,70:07,Silenat Ysmaw,ETH,19.03.97,Boulogne-Billancourt,17.11.2019
2381,70:07+,Bezabeh Alemtsehay,ETH,4,24.04.2022
2401,70:08,Lisa Weidenbach,USA,13.12.61,Seattle,24.11.1990
2401,70:08a,Elizabeth McColgan,GBR,24.05.64,Newcastle-South Shields,14.09.1997
2401,70:08,Rie Matsuoka,JPN,09.03.77,Okayama,06.12.1998
2401,70:08,Margaret Okayo,KEN,30.05.76,Trieste,02.05.1999
2401,70:08,Deena Kastor,USA,14.02.73,Virginia Beach,02.09.2001
2401,70:08,Luminita Talpos,ROU,09.10.72,Bruxelles,05.05.2002
2401,70:08,Caroline Kwambai,KEN,09.09.75,Praha,01.04.2006
2401,70:08,Lidia Simon,ROU,04.09.73,Udine,14.10.2007
2401,70:08,Aniko Kalovics,HUN,13.05.77,Udine,28.09.2008
2401,70:08,Megumi Seike,JPN,26.02.87,Yamaguchi,14.03.2009
2401,70:08,Serena Burla,USA,29.07.82,Houston,17.01.2010
2401,70:08a,Sara Moreira,POR,17.10.85,Newcastle-South Shields,18.09.2010
2401,70:08,Waganesh Mekasha,ETH,16.01.92,Verbania,09.03.2014
2401,70:08,Krisztina Papp,HUN,17.12.82,København,29.03.2014
2401,70:08,Mame Feyisa,ETH,10.06.96,København,29.03.2014
2401,70:08,Beleynesh Oljira,ETH,26.06.90,New Delhi,23.11.2014
2401,70:08+,Worknesh Degefa,ETH,28.10.90,Dubai,26.01.2018
2401,70:08+,Feyse Tadese,ETH,19.11.88,Dubai,26.01.2018
2401,70:08+,Haftamnesh Tesfaye,ETH,28.04.94,Dubai,26.01.2018
2401,70:08+,Dera Dida,ETH,26.10.96,Dubai,26.01.2018
2401,70:08+,Netsanet Gudeta,ETH,12.02.91,Dubai,26.01.2018
2401,70:08+,Ababel Yeshaneh,ETH,22.07.91,Dubai,26.01.2018
2401,70:08+,Senbere Teferi,ETH,03.05.95,Dubai,26.01.2018
2401,70:08+,Yebrqual Melese,ETH,18.04.90,Dubai,26.01.2018
2401,70:08,Lydia Njeri,KEN,11.11.85,Berlin,05.04.2019
2401,70:08,Tigist Teshome,ETH,11.03.87,Madrid,07.04.2019
2401,70:08,Juliet Chekwel,UGA,25.05.90,Padova,28.04.2019
2401,70:08,Alina Reh,GER,23.05.97,Barcelona,16.02.2020
2401,70:08,Addisalem Belay,ETH,25.11.95,Verona,12.02.2023
2401,70:08,Camilla Richardsson,FIN,14.09.93,Ra's Al Khaymah,18.02.2023
2431,70:09+,Ingrid Kristiansen,NOR,21.03.56,London,21.04.1985
2431,70:09,Mari Tanigawa,JPN,27.10.62,Bruxelles,03.10.1993
2431,70:09,Claudia Lokar,GER,09.02.64,Paderborn,06.04.1996
2431,70:09,Esther Wanjiru,KEN,27.03.77,Sendai,08.03.1998
2431,70:09,Cristina Costea,ROU,10.10.66,Ivry to Vitry-sur-Seine,11.04.1999
2431,70:09,Nami Kurosawa,JPN,26.12.78,Yamaguchi,11.03.2001
2431,70:09,Yoko Shibui,JPN,14.03.79,Miyazaki,06.01.2002
2431,70:09a,Joyce Chepchumba,KEN,06.11.70,Lisboa,24.03.2002
2431,70:09,Lidiya Grigoryeva,RUS,21.01.74,Novosibirsk,13.09.2003
2431,70:09,Lineth Chepkurui,KEN,23.02.88,Philadelphia,17.09.2006
2431,70:09,Irina Mikitenko,GER,23.08.72,Köln,08.10.2006
2431,70:09,Harumi Hiroyama,JPN,02.09.68,Marugame,03.02.2008
2431,70:09,Mara Yamauchi,GBR,13.08.73,Matsue,15.03.2009
2431,70:09,Yesenia Centeno,ESP,27.06.71,Azkoitia,28.03.2009
2431,70:09,Amy Yoder-Begley,USA,11.01.78,Birmingham,11.10.2009
2431,70:09+,Atsede Baysa,ETH,16.04.87,Paris,11.04.2010
2431,70:09+,Beyenne Tsegaye Tirfi,ETH,25.11.84,Paris,11.04.2010
2431,70:09,Eunice Jepkirui,KEN,20.05.84,Gifu,19.05.2013
2431,70:09,Alice Kimutai,KEN,07.09.92,New Delhi,15.12.2013
2431,70:09a,Vicoty Chepkemoi,KEN,01.08.87,Roma-Ostia Lido,02.03.2014
2431,70:09,Diane Nukuri,BDI,01.12.84,New York City,16.03.2014
2431,70:09,Cynthia Limo,KEN,18.12.89,New Delhi,23.11.2014
2431,70:09,Bekelech Daba,ETH,29.12.91,Paris,08.03.2015
2431,70:09,Stacey Ndiwa,KEN,06.12.92,Azkoitia,01.04.2017
2431,70:09+,Gelete Burka,ETH,23.01.86,Dubai,26.01.2018
2431,70:09+,Genet Yalew,ETH,31.12.92,Dubai,26.01.2018
2431,70:09+,Desi Jisa Mokonin,BRN,12.07.97,Dubai,26.01.2018
2431,70:09+,Azmera Abreha,ETH,31.01.98,Dubai,26.01.2018
2431,70:09+,Muliye Dekebo,ETH,13.03.98,Dubai,26.01.2018
2431,70:09+,Visiline Jepkesho,KEN,30.12.89,Rotterdam,08.04.2018
2431,70:09+,Brigid Kosgei,KEN,20.02.94,Chicago,07.10.2018
2431,70:09+,Roza Dereje,ETH,09.05.97,Chicago,07.10.2018
2463,70:10,Jane Salumäe,EST,17.01.68,Den Haag,27.03.1994
2463,70:10,Esther Kiplagat,KEN,08.12.66,Den Haag,23.03.1997
2463,70:10,Susan Chepkemei,KEN,25.06.75,Paderborn,29.03.1997
2463,70:10,Joyce Chepchumba,KEN,06.11.70,Zürich-Uster,27.09.1998
2463,70:10,Simona Staicu,HUN,05.05.71,Den Haag,25.03.2000
2463,70:10,Ikumi Wakamatsu,JPN,22.06.74,Miyazaki,07.01.2001
2463,70:10,Nami Kurosawa,JPN,26.12.78,Marugame,04.02.2001
2463,70:10,Edith Masai,KEN,04.04.67,Remich,29.09.2002
2463,70:10,Tomoko Ishii,JPN,14.10.83,Yamaguchi,12.03.2006
2463,70:10,Helena Kiprop,KEN,09.09.76,Milano,21.03.2010
2463,70:10+,Workitu Ayanu,ETH,19.04.87,Paris,11.04.2010
2463,70:10,Lisa Weightman,AUS,16.01.79,New York City,18.03.2012
2463,70:10,Gladys Kipsoi,KEN,86,Ivry to Vitry-sur-Seine,08.04.2012
2463,70:10,Sakiko Matsumi,JPN,07.08.88,Marugame,03.02.2013
2463,70:10,Anna Incerti,ITA,19.01.80,Verona,16.02.2014
2463,70:10,Risa Takenaka,JPN,06.01.90,Yamaguchi,16.02.2014
2463,70:10,Annie Bersagel,USA,30.03.81,København,29.03.2014
2463,70:10,Gutemi Shone,ETH,17.11.91,Luanda,07.09.2014
2463,70:10,Lucy Kabuu,KEN,24.03.84,New Delhi,23.11.2014
2463,70:10,Eloise Wellings,AUS,09.11.82,Gold Coast,05.07.2015
2463,70:10,Eloise Wellings,AUS,09.11.82,Gold Coast,05.07.2015
2463,70:10,Elizeba Cherono,KEN,06.06.88,Breda,04.10.2015
2463,70:10,Esther Chemtai,KEN,04.06.88,Valencia,18.10.2015
2463,70:10,Yuka Ando,JPN,16.03.94,Marugame,07.02.2016
2463,70:10,Afera Godfay,ETH,25.09.91,Praha,02.04.2016
2463,70:10,Shitaye Eshete,BRN,21.05.90,Trento,01.10.2017
2463,70:10,Kaori Morita,JPN,19.09.95,Marugame,04.02.2018
2463,70:10+,Birhane Dibaba,ETH,11.09.93,Chicago,07.10.2018
2463,70:10+,Shure Demise,ETH,21.01.96,Chicago,07.10.2018
2463,70:10+,Florence Kiplagat,KEN,27.02.87,Chicago,07.10.2018
2463,70:10+,Askale Merachi,ETH,04.01.87,Houston,19.01.2020
2463,70:10+,Edith Chelimo,KEN,16.07.86,Berlin,26.09.2021
2463,70:10+,Yeneabeba Eigu,ETH,12.09.99,Paris,03.04.2022
2463,70:10,Rinka Hida,JPN,11.01.01,Osaka,29.01.2023
2497,70:11,Alina Gherasim,ROU,10.11.71,Remich-Grevenmacher,27.09.1998
2497,70:11,Lornah Kiplagat,KEN,20.03.74,Glasgow,22.08.1999
2497,70:11,Eri Yamaguchi,JPN,14.01.73,Yamaguchi,11.03.2001
2497,70:11,Mihaela Botezan,ROU,21.11.76,Bristol,07.10.2001
2497,70:11,Esther Wanjiru,KEN,27.03.77,Kobe,16.12.2001
2497,70:11,Kazue Ogoshi,JPN,02.03.81,Kobe,16.12.2001
2497,70:11,Hafida Gadi,FRA,14.07.74,Nice,14.04.2002
2497,70:11,Alina Ivanova,RUS,16.03.69,Setúbal,02.05.2004
2497,70:11,Joyce Chepchumba,KEN,06.11.70,Zürich-Uster,18.09.2004
2497,70:11,Madoka Ogi,JPN,26.10.83,Miyazaki,06.01.2006
2497,70:11,Helen Kimutai,KEN,28.12.77,Praha,01.04.2006
2497,70:11,Constantina Dita,ROU,23.01.70,New York City,27.08.2006
2497,70:11,Edna Kiplagat,KEN,15.11.79,Philadelphia,16.09.2007
2497,70:11a,Salina Kosgei,KEN,16.11.76,Newcastle-South Shields,20.09.2009
2497,70:11,Leah Malot,KEN,07.06.72,Berlin,28.03.2010
2497,70:11,Atsede Baysa,ETH,16.04.87,Göteborg,21.05.2011
2497,70:11+,Florence Kiplagat,KEN,27.02.87,Berlin,25.09.2011
2497,70:11,Alice Mogire,KEN,27.11.81,Verbania,11.03.2012
2497,70:11,Malika Assahsah,MAR,24.09.82,Marrakesh,27.01.2013
2497,70:11,Chieko Kido,JPN,14.03.90,Okayama,23.12.2013
2497,70:11,Leonidah Mosop,KEN,10.10.91,Paderborn,19.04.2014
2497,70:11,Valary Aiyabei,KEN,08.06.91,Gifu,22.04.2018
2497,70:11,Sofia Yaremchuk,ITA,31.05.94,Napoli,27.02.2022
2497,70:11,Viola Chepngeno,KEN,19.09.98,Zwolle,11.06.2022
2497,70:11,Morine Gesare,KEN,3,28.08.2022
2497,70:11,Charlotte Purdue,GBR,10.06.91,Newcastle,11.09.2022
2497,70:11+,Amane Beriso,ETH,13.10.91,Valencia,04.12.2022
2497,70:11,Hina Yanagitari,JPN,21.02.00,Osaka,29.01.2023
2525,70:12,Elana Meyer,RSA,10.10.66,Durban,21.07.1990
2525,70:12,Tegla Loroupe,KEN,09.05.73,Bruxelles,03.10.1993
2525,70:12+,Tegla Loroupe,KEN,09.05.73,Rotterdam,19.04.1998
2525,70:12,Elana Meyer,RSA,10.10.66,Sendai,11.03.2001
2525,70:12+,Catherine N'dereba,KEN,21.07.72,London,13.04.2003
2525,70:12,Edna Kiplagat,KEN,15.11.79,Philadelphia,17.09.2006
2525,70:12+,Asha Gigi,ETH,15.10.73,Paris,15.04.2007
2525,70:12+,Magarsa Askale Tafa,ETH,27.09.84,Paris,15.04.2007
2525,70:12,Peninah Arusei,KEN,23.02.79,Rio de Janeiro,12.10.2008
2525,70:12,Valentine Jepkorir Kipketer,KEN,05.01.93,Berlin,03.04.2011
2525,70:12,Worknesh Degefa,ETH,28.10.90,Göteborg,17.05.2014
2525,70:12a,Biruktayit Degefa,ETH,29.09.90,San Diego,04.06.2017
2525,70:12+,Tadelech Bekele,ETH,11.04.91,Amsterdam,15.10.2017
2525,70:12+,Caroline Rotich,KEN,13.05.84,Amsterdam,15.10.2017
2525,70:12+,Lonah Chemtai Salpeter,ISR,12.12.88,Praha,05.05.2019
2525,70:12,Laura Thweatt,USA,17.12.88,Houston,19.01.2020
2525,70:12+,Shure Demise,ETH,21.01.96,Berlin,26.09.2021
2525,70:12,Hitomi Niiya,JPN,26.02.88,Yamaguchi,12.02.2022
2525,70:12,Chikako Mori,JPN,25.11.92,Yamaguchi,12.02.2022
2525,70:12,Yuna Daito,JPN,27.10.97,Yamaguchi,12.02.2022
2545,70:13,Elena Murgoci,ROU,20.05.60,Bucuresti,21.08.1993
2545,70:13,Elena Fidatov,ROU,24.07.60,Oslo,24.09.1994
2545,70:13,Nuta Olaru,ROU,28.08.70,Craiova,17.08.1996
2545,70:13,Sonja Oberem,GER,24.02.73,Remich-Grevenmacher,29.09.1996
2545,70:13,Mari Sotani,JPN,14.06.75,Kosice,04.10.1997
2545,70:13+,Catherina McKiernan,IRL,30.11.69,Amsterdam,01.11.1998
2545,70:13,Restituta Joseph,TAN,30.07.71,Ivry to Vitry-sur-Seine,11.04.1999
2545,70:13a,Derartu Tulu,ETH,21.03.72,Newcastle-South Shields,16.09.2001
2545,70:13,Alla Zhilyayeva,RUS,05.02.69,Vilamoura,04.10.2003
2545,70:13,Miki Ohira,JPN,28.06.81,Matsu,21.03.2004
2545,70:13,Ikuko Nagano,JPN,07.01.82,Virginia Beach,04.09.2005
2545,70:13,Julia Mumbi,KEN,25.01.85,Sapporo,08.07.2007
2545,70:13,Mary Keitany,KEN,18.01.82,Remich,30.09.2007
2545,70:13,Alice Timbilil,KEN,01.02.83,Lisboa,28.09.2008
2545,70:13+,Firehiwot Dado Tufa,ETH,09.01.84,New York City,06.11.2011
2545,70:13+,Caroline Kilel,KEN,21.03.81,New York City,06.11.2011
2545,70:13+,Werknesh Kidane,ETH,21.11.81,New York City,06.11.2011
2545,70:13+,Bezunesh Deba,ETH,08.09.87,New York City,06.11.2011
2545,70:13a,René Kalmer,RSA,03.11.80,Newcastle-South Shields,16.09.2012
2545,70:13,Eri Hayakawa,JPN,15.11.81,Marugame,03.02.2013
2545,70:13,Agnes Mutunga,KEN,26.06.86,Berlin,30.03.2014
2545,70:13,Reia Iwade,JPN,08.12.94,Yamaguchi,15.02.2015
2545,70:13,Viola Jelagat,KEN,20.04.92,Udine,20.09.2015
2545,70:13,Maryanne Wangari,KEN,04.10.86,Paderborn,26.03.2016
2545,70:13,Dihihinet Demsew,ETH,15.09.84,Cardiff,26.03.2016
2545,70:13,Ababel Yeshaneh,ETH,22.07.91,Lisboa,19.03.2017
2545,70:13+,Shasho Insermu,ETH,16.09.93,Amsterdam,21.10.2018
2545,70:13,Tigist Abayechew,ETH,22.02.94,Yangzhou,21.04.2019
2545,70:13,Rachel Cliff,CAN,01.04.88,Houston,19.01.2020
2545,70:13,Maki Izumida,JPN,22.01.96,Yamaguchi,09.02.2020
2545,70:13,Rachael Zena Chebet,UGA,16.02.96,Barcelona,16.02.2020
2545,70:13,Izabela Paszkiewicz,POL,09.01.88,Poznan,17.10.2021
2545,70:13,Jasmijn Lau,NED,11.03.99,Madrid,17.10.2021
2545,70:13+,Meseret Belete,ETH,16.09.99,Paris,03.04.2022
2545,70:13,Addisalem Belay,ETH,25.11.95,Pisa,09.10.2022
2545,70:13+,Magdalene Masai,KEN,04.04.93,Toronto,16.10.2022
2545,70:13,Beyenu Degefu,ETH,12.07.99,Jeddah,10.12.2022
2545,70:13+,Margaret Akidor,KEN,26.06.00,Osaka,29.01.2023
2545,70:13,Susan Chembai,KEN,24.11.99,Lisboa,12.03.2023
2584,70:14,Wang Xiuting,CHN,16.02.65,Okayama,01.12.1991
2584,70:14,Elana Meyer,RSA,10.10.66,Cape Town,25.02.1995
2584,70:14,Ramilya Burangulova,RUS,11.07.61,Nizhniy Novgorod,28.04.1996
2584,70:14,Esther Wanjiru,KEN,27.03.77,Kyoto,10.03.2002
2584,70:14,Masayo Kobayashi,JPN,04.02.80,Marugame,02.02.2003
2584,70:14,Eri Hayakawa,JPN,15.11.81,Sapporo,03.07.2005
2584,70:14,Genet Getaneh,ETH,06.01.86,New Delhi,01.11.2009
2584,70:14+,Hellen Mugo,KEN,12.12.85,Carpi,10.10.2010
2584,70:14a,Paskalia Kipkoech,KEN,22.12.88,San Diego,02.06.2013
2584,70:14,Diane Chepkemoi,KEN,87,Lille,01.09.2013
2584,70:14a,Jelena Prokopcuka,LAT,21.09.76,Newcastle-South Shields,15.09.2013
2584,70:14,Shitaye Eshete,BRN,21.05.90,Ústí nad Labem,12.09.2015
2584,70:14,Gladys Tejeda,PER,30.09.85,Cardiff,26.03.2016
2584,70:14,Beatrice Mutai,KEN,19.04.87,Göteborg,20.05.2017
2584,70:14,Priscah Jeptoo,KEN,26.06.84,Belfort,29.09.2019
2584,70:14,Dera Dida,ETH,26.10.96,New Dehli,20.10.2019
2584,70:14,Annie Frisbie,USA,31.12.96,New York City,20.03.2022
2584,70:14,Moira Stewartová,CZE,09.06.95,Istanbul,27.03.2022
2584,70:14+,Eunice Chumba,BRN,23.05.93,Abu Dhabi,17.12.2022
2584,70:14+,Meleka Meseret,ETH,22.09.96,Abu Dhabi,17.12.2022
2604,70:15,Miyoko Takahashi,JPN,24.09.69,Bruxelles,03.10.1993
2604,70:15,Susan Chepkemei,KEN,25.06.75,Nizhniy Novgoro,26.04.1998
2604,70:15,Lyudmila Petrova,RUS,07.10.68,Monterrey,14.03.1999
2604,70:15,Elana Meyer,RSA,10.10.66,Durban,08.08.1999
2604,70:15,Isabella Ochichi,KEN,28.10.79,Nice,16.04.2000
2604,70:15,Helena Sampaio,POR,09.10.75,Zamora,27.08.2000
2604,70:15+,Catherine N'dereba,KEN,21.07.72,Chicago,07.10.2001
2604,70:15a,Esther Kiplagat,KEN,08.12.66,Lisboa,24.03.2002
2604,70:15,Ruth Wanjiru,KEN,11.09.81,Sapporo,07.07.2002
2604,70:15,Keiko Isogai,JPN,22.07.81,Miyazaki,06.01.2004
2604,70:15,Linah Cheruiyot,KEN,01.03.73,Lille,04.09.2004
2604,70:15,Yoko Miyazaki,JPN,29.10.74,Miyazaki,06.01.2005
2604,70:15,Rose Chepchumba,KEN,14.03.79,Udine,25.09.2005
2604,70:15+,Salina Kosgei,KEN,16.11.76,London,23.04.2006
2604,70:15+,Galina Bogomalova,RUS,15.10.77,Chicago,22.10.2006
2604,70:15+,Hiromi Ominami,JPN,15.11.75,Chicago,22.10.2006
2604,70:15+,Lyudmila Petrova,RUS,07.10.68,Chicago,22.10.2006
2604,70:15+,Benita Willis,AUS,06.05.79,Chicago,22.10.2006
