Place,Time,Athlete,Country,Date of Birth,City,Event Date
2379,61:12a,Felix Limo,KEN,22.08.80,Lisboa,26.03.2006
2379,61:12,Wilson Chebet,KEN,07.12.85,Granollers,03.03.2008
2379,61:12,John Kales,KEN,84,Paris,03.03.2008
2379,61:12a,Jackson Koech,KEN,26.12.78,Newcastle-South Shields,20.09.2009
2379,61:12,Paul Kimaiyo Kimugul,KEN,04.03.80,Lille,04.09.2010
2379,61:12,Mekubo Mogusu,KEN,25.12.86,Nagoya,23.11.2010
2379,61:12,Atsedu Tsegay,ETH,17.12.91,Rabat,03.04.2011
2379,61:12,Milton Rotich,KEN,84,New Delhi,27.11.2011
2379,61:12,Charles Cheruiyot,KEN,04.08.88,Breda,07.10.2012
2379,61:12,Belay Abebe,ETH,3,27.01.2013
2379,61:12,Gladwin Mzazi,RSA,28.08.88,New Delhi,15.12.2013
2379,61:12,Bonsa Dida,ETH,21.01.95,København,29.03.2014
2379,61:12,Mike Kigen,KEN,15.01.86,Adana,04.01.2015
2379,61:12,Keita Shitara,JPN,18.12.91,Yamaguchi,15.02.2015
2379,61:12,Thomas Ayeko,UGA,10.02.92,Azpeitia,28.03.2015
2379,61:12,Daniel Yator,KEN,88,Hamburg,21.06.2015
2379,61:12,Elijah Tirop,KEN,01.01.92,Ústí nad Labem,12.09.2015
2379,61:12,Ben Somikwo,UGA,04.10.96,Reims,11.10.2015
2379,61:12,Chris Derrick,USA,17.10.90,New York City,19.03.2017
2379,61:12,John Loitang,KEN,18.03.91,Warszawa,26.03.2017
2379,61:12,Noah Kigen,KEN,12.06.89,Udine,17.09.2017
2379,61:12,Ben Connor,GBR,17.10.92,Barcelona,11.02.2018
2379,61:12,Sammy Kirop Kitwara,KEN,26.11.86,Lisboa,11.03.2018
2379,61:12,Nicholas Kosimbei,KEN,10.01.96,Gifu,22.04.2018
2379,61:12,Birhan Nebebew,ETH,14.08.94,Lille,31.08.2019
2379,61:12,Stephen Scullion,IRL,09.11.88,Larne,12.09.2020
2379,61:12,Kebede Tulu,ETH,15.09.96,Göteborg,11.09.2021
2379,61:12,Shadrack Kimining,KEN,10.02.96,København,19.09.2021
2379,61:12,Daiki Hattori,JPN,07.03.99,Yamaguchi,13.02.2022
2415,61:13,Lawrence Peu,RSA,13.02.66,Durban,23.07.1989
2415,61:13,Carl Thackery,GBR,14.10.62,Bruxelles,03.10.1993
2415,61:13,William Kiptum Muigei,KEN,30.03.71,Gualtieri,31.03.1997
2415,61:13,Laban Chege,KEN,10.09.69,Kosice,04.10.1997
2415,61:13a,Tesfaye Tola,ETH,19.10.74,Lisboa,24.03.2002
2415,61:13,Boniface Usisivu,KEN,05.09.74,Roma-Ostia Lido,23.02.2003
2415,61:13,John Yuda,TAN,09.06.79,Villamoura,04.10.2003
2415,61:13,Daniel Sipe,TAN,30.06.84,Zanzibar,29.11.2004
2415,61:13,Duncan Kipkemboi Kibet,KEN,25.04.78,Lille,03.09.2005
2415,61:13,Robert Kipchumba,KEN,24.02.84,Udine,25.09.2005
2415,61:13,Yonas Kifle,ERI,24.03.77,Edmonton,01.10.2005
2415,61:13,Jacob Yator,KEN,05.08.82,Remich,30.09.2007
2415,61:13,Francis Bowen,KEN,12.10.73,Remich,30.09.2007
2415,61:13,John Yuda,TAN,09.06.79,San José,14.10.2007
2415,61:13,Dieudonné Disi,RWA,24.04.78,Reims,21.10.2007
2415,61:13,Samuel Wanjiru,KEN,10.11.86,Granollers,01.02.2009
2415,61:13,Dieudonné Disi,RWA,24.04.78,Reims,18.10.2009
2415,61:13,Alexander Tidony,KEN,22.09.82,Berlin,28.03.2010
2415,61:13,Samuel Tsegay Tesfamriam,ERI,24.02.88,Nanning,16.10.2010
2415,61:13, El,Abbassi,MAR,3 Remich,07.08.2011
2415,61:13,Silas Sang,KEN,21.08.78,Lisboa,25.09.2011
2415,61:13,Raji Assefa,ETH,18.02.86,Paris,04.03.2012
2415,61:13,Philemon Limo,KEN,02.08.85,Lille,01.09.2012
2415,61:13,Edwin Kiptoo,KEN,14.08.93,Valencia,19.10.2014
2415,61:13,Nicholas Kipkemboi,KEN,05.07.86,Karlovy Vary,23.05.2015
2415,61:13,Eliud Kiptanui,KEN,06.06.89,Berlin,25.09.2016
2415,61:13,Suguru Osako,JPN,23.05.91,Marugame,05.02.2017
2415,61:13,Gabriel Gerald Geay,TAN,10.09.96,Ra's Al Khaymah,10.02.2017
2415,61:13,Peter Ndorobo,KEN,11.08.93,Porto,17.09.2017
2415,61:13,Yuta Shitara,JPN,18.12.91,Marugame,04.02.2018
2415,61:13,Evans Korir,KEN,10.07.87,Meknès,18.02.2018
2415,61:13,Abayneh Degu,ETH,01.12.98,Lille,31.08.2019
2415,61:13,Nicolas Montanez,USA,07.09.93,Hardeeville,05.12.2021
2415,61:13,Precious Mashele,RSA,13.10.90,Gqeberha,04.06.2022
2415,61:13,Mathew Kibiwot,KEN,86,København,18.09.2022
2450,61:14,Steve Jones,GBR,04.08.55,Birmingham,11.08.1985
2450,61:14,Matthews Temane,RSA,14.12.60,Cape Town,23.01.1988
2450,61:14,Solomon Namanyane,LES,25.12.63,Durban,23.07.1989
2450,61:14,Stephan Freigang,GER,27.09.67,Berlin,05.04.1992
2450,61:14,Josephat Kiprono,KEN,12.12.73,Ivry to Vitry-sur-Seine,09.04.1995
2450,61:14,Samson Limareng,KEN,02.06.77,Gargnano,28.09.1997
2450,61:14,Philip Rugut,KEN,18.05.77,Sevilla,14.12.1997
2450,61:14,Tendai Chimusasa,ZIM,28.01.71,Zürich-Uster,27.09.1998
2450,61:14,Emerson Iser,Bem,BRA,3 Tokyo,15.01.1999
2450,61:14,Kamel Kohil,ALG,26.12.71,Ivry to Vitry-sur-Seine,11.04.1999
2450,61:14,Simon Kasimili,KEN,12.12.80,Paris,12.03.2000
2450,61:14a,Stefano Baldini,ITA,25.05.71,Lisboa,26.03.2000
2450,61:14,Hendrick Ramaala,RSA,02.02.72,Durban,06.08.2000
2450,61:14,Christopher Cheboiboch,KEN,03.03.77,Bristol,07.10.2001
2450,61:14,Fred Mogaka,KEN,18.06.78,Paris,07.03.2004
2450,61:14,Benson Barus,KEN,04.07.80,Nice,24.04.2005
2450,61:14,Abebe Dinkesa Negera,ETH,06.03.84,Edmonton,01.10.2005
2450,61:14,Stefano Baldini,ITA,25.05.71,Milano,02.04.2006
2450,61:14,Joseph Ngolebus,KEN,10.04.75,Berlin,02.04.2006
2450,61:14,Jackson Kirwa,KEN,20.05.86,Paris,03.03.2008
2450,61:14,Sammy Kirop Kitwara,KEN,26.11.86,Ivry to Vitry-sur-Seine,13.04.2008
2450,61:14,Elijah Keitany,KEN,18.10.83,Rotterdam,13.09.2009
2450,61:14,Julius Lomerinyang,KEN,15.07.83,Remich-Wormeldange,27.09.2009
2450,61:14,Richard Sigei,KEN,11.05.84,Lille,03.09.2011
2450,61:14,Peter Kamais,KEN,07.11.76,Barcelona,26.02.2012
2450,61:14,Geoffrey Bundi,KEN,87,Lille,01.09.2012
2450,61:14,Haile Gebrselassie,ETH,18.04.73,Wien,14.04.2013
2450,61:14,Titus Mbishei,KEN,28.10.90,Porto,14.09.2014
2450,61:14,Juan Luis Barrios,MEX,24.06.83,New York City,16.03.2015
2450,61:14a,Thomas Ayeko,UGA,10.02.92,Newcastle-South Shields,13.09.2015
2450,61:14,Leonard Korir,USA,10.12.86,Houston,15.01.2017
2450,61:14,Feyisa Lelisa,ETH,01.02.90,Houston,15.01.2017
2450,61:14,Adugna Takele,ETH,26.02.89,Ra's Al Khaymah,10.02.2017
2450,61:14,Leonard Barsoton,KEN,21.10.94,Valencia,24.03.2018
2450,61:14,Josphat Tanui,KEN,04.02.94,Praha,07.04.2018
2450,61:14,Roberta Mang'ata Ndiwa,KEN,12.12.87,København,16.09.2018
2450,61:14,Ridouane El Harroufli,MAR,30.07.81,Valencia,27.10.2019
2450,61:14,Joseph Ng´ang´a,KEN,16.10.99,Adana,05.01.2020
2450,61:14,Tsubasa Ichiyama,JPN,08.04.96,Yamaguchi,09.02.2020
2450,61:14,Hirohito Inoue,JPN,06.01.93,Osaka,30.01.2022
2450,61:14,Stephen Mokoka,RSA,31.01.85,Gqeberha,04.06.2022
2450,61:14,Yohannes Chiappinelli,ITA,18.08.97,København,18.09.2022
2492,61:15,Lameck Aguta,KEN,10.10.71,Bruxelles,03.10.1993
2492,61:15a,Stephen Mayaka,KEN,16.11.72,Tokyo,22.01.1995
2492,61:15a,Clement Kiprotich,KEN,06.10.64,Lisboa,10.03.1996
2492,61:15,Dmitriy Kapitonov,RUS,10.04.68,Remich-Grevenmacher,29.09.1996
2492,61:15a,Sergio da Silva,BRA,29.11.67,Tokyo,19.01.1997
2492,61:15,Abner Chipu,RSA,02.01.72,Durban,09.08.1998
2492,61:15a,Peter Ndirangu,KEN,24.05.71,Lisboa,21.03.1999
2492,61:15,Joseph Kibor,KEN,22.12.72,Paris,12.03.2000
2492,61:15a,Felix Limo,KEN,22.08.80,Lisboa,24.03.2002
2492,61:15,Philip Manyim,KEN,24.03.78,Merano-Lagundo,27.04.2003
2492,61:15a,Paul Kirui,KEN,05.02.80,Lisboa,13.03.2005
2492,61:15,Stephen Kibiwott,KEN,03.04.80,Praha,01.04.2006
2492,61:15,Abel Kirui,KEN,04.06.82,Berlin,02.04.2006
2492,61:15,Michael Tesfay,ERI,23.09.76,Reims,18.10.2009
2492,61:15,Eric Ndiema,KEN,28.12.92,Roma-Ostia Lido,26.02.2012
2492,61:15,Hillary Kiprono,KEN,21.07.85,Roma-Ostia Lido,26.02.2012
2492,61:15,Masato Kihara,JPN,13.07.86,Yamaguchi,18.03.2012
2492,61:15,Peter Wanjiru,KEN,28.11.82,Ivry to Vitry-sur-Seine,08.04.2012
2492,61:15, El,Abbassi,MAR,4 Philadelphia,16.09.2012
2492,61:15,Enoch Omwamba,KEN,04.04.93,Marugame,03.02.2013
2492,61:15,Fumihiro Maruyama,JPN,01.07.90,Yamaguchi,17.03.2013
2492,61:15,Luka Rotich,KEN,07.08.88,Krems,15.09.2013
2492,61:15,Julius Lomerinyang,KEN,15.07.83,Ústí nad Labem,15.09.2013
2492,61:15,Stephen Arita,KEN,26.06.88,Adana,03.01.2016
2492,61:15,Azmeraw Mengistu,ETH,15.09.92,Paris,06.03.2016
2492,61:15,Emmanuel Mutai,KEN,12.10.84,Berlin,25.09.2016
2492,61:15,Geoffrey Kusuro,UGA,12.02.89,Roma-Ostia Lido,12.03.2017
2492,61:15,Peter Ndorobo,KEN,11.08.93,Istanbul,30.04.2017
2492,61:15,Mathew Kisorio,KEN,16.05.89,Valencia,22.10.2017
2492,61:15,Paul Mwangi,KEN,19.11.73,Arezzo,28.10.2018
2492,61:15,Antonio Abadía,ESP,02.07.90,Valencia,28.10.2018
2492,61:15,Mohamed Farah,GBR,23.03.83,London,10.03.2019
2492,61:15,Antonio Abadía,ESP,02.07.90,Valencia,27.10.2019
2492,61:15,Tamerat Tegegn,ETH,28.12.94,Istanbul,27.03.2022
2492,61:15,Minato Oishi,JPN,19.05.88,Marugame,05.02.2023
2492,61:15,Ezrah Kipketer,KEN,20.08.97,Ra's Al Khaymah,18.02.2023
2528,61:16,Zithulele Sinqe,RSA,09.06.63,Cape Town,23.01.1988
2528,61:16,Shem Kororia,KEN,25.09.72,Oslo,24.09.1994
2528,61:16a,António Pinto,POR,22.03.66,Lisboa,10.03.1996
2528,61:16,Andrew Masai,KEN,13.01.60,Paris,17.03.1996
2528,61:16,Gert Thys,RSA,12.11.71,Durban,06.08.2000
2528,61:16,Phaustin Baha Sulle,TAN,30.05.82,Udine,01.10.2000
2528,61:16,Yusuf Songoka,KEN,05.02.79,Torino,11.03.2001
2528,61:16a,António Pinto,POR,22.03.66,Lisboa,01.04.2001
2528,61:16,Laban Chege,KEN,10.09.69,Ivry to Vitry-sur-Seine,22.04.2001
2528,61:16,Tomoo Tsubota,JPN,16.06.77,Yamaguchi,10.03.2002
2528,61:16,Moulay Tahar Chadli,MAR,69,Dar-el-Beida,19.10.2003
2528,61:16,Abderrahim Hajji,MAR,78,Dar-el-Beida,19.10.2003
2528,61:16,Joseph Ngolebus,KEN,10.04.75,Berlin,03.04.2005
2528,61:16,Cyrus Njui,KEN,11.02.86,Sapporo,09.07.2006
2528,61:16,Solomon Bushendich,KEN,10.01.84,Ra's Al Khaymah,09.02.2007
2528,61:16,Sammy Kibet,KEN,02.02.82,Reims,21.10.2007
2528,61:16,Eshetu Wondimu,ETH,26.01.82,Abu Dhabi,28.02.2008
2528,61:16,Kenneth Kiplimo Kimutai,KEN,10.12.81,Berlin,03.04.2011
2528,61:16,Pius Kirop,KEN,08.01.90,Remich,07.08.2011
2528,61:16,Tsuyoshi Ugachi,JPN,27.04.87,Marugame,03.02.2013
2528,61:16,Benson Oloisung,KEN,86,Krems,15.09.2013
2528,61:16,Lusapho April,RSA,24.05.82,København,29.03.2014
2528,61:16,Yitayal Atnafu Zerihun,ETH,20.01.93,Barcelona,15.02.2015
2528,61:16,Justus Kangogo,KEN,10.10.95,Reims,11.10.2015
2528,61:16,Stephen Sambu,KEN,07.07.88,New York City,20.03.2016
2528,61:16,Edwin Koech,KEN,25.03.92,Port Elizabeth,30.07.2016
2528,61:16,Bashir Abdi,BEL,10.02.89,London,10.03.2019
2528,61:16,Teshome Mekonen,ETH,05.08.95,Zallaq,15.03.2019
2528,61:16,Emmanuel Bett,KEN,30.03.83,Azpeitia,30.03.2019
2528,61:16,Mohamed Ziani,MAR,01.01.93,Padova,26.09.2021
2528,61:16,Shadrack Kipchirchir,USA,22.02.89,New York City,20.03.2022
2528,61:16,Maru Teferi,ISR,17.08.92,Göteborg,21.05.2022
2528,61:16,Dejene Haile,ETH,29.12.03,Gqeberha,04.06.2022
2561,61:17,Jan Tau,RSA,18.11.60,East London,25.07.1987
2561,61:17a,Tendai Chimusasa,ZIM,28.01.71,Lisboa,15.03.1992
2561,61:17a,David Lewis,GBR,15.10.61,Newcastle-South Shields,20.09.1992
2561,61:17,Hamid Essabani,MAR,63,Aïn Seba,01.03.1993
2561,61:17,Hugo dos Santos,BRA,21.12.69,Bruxelles,03.10.1993
2561,61:17,Godfrey Kiprotich,KEN,23.11.64,Ivry to Vitry-sur-Seine,09.04.1995
2561,61:17,Carlos Patricio,POR,09.01.64,Setúbal,23.04.1995
2561,61:17a,Martin Fiz,ESP,03.03.63,Lisboa,10.03.1996
2561,61:17,Paul Kipkemboi Ruto,KEN,23.11.63,Paris,17.03.1996
2561,61:17,Stefano Baldini,ITA,25.05.71,Palma de Mallorca,29.09.1996
2561,61:17,Alemayehu Lemma,ETH,77,Kosice,04.10.1997
2561,61:17,Frank Pooe,RSA,02.12.74,Durban,09.08.1998
2561,61:17,Khalid Khannouchi,USA,22.12.71,Philadelphia,17.09.2000
2561,61:17,Wilberforce Kapkeny Talel,KEN,10.01.80,Salzburg,28.04.2002
2561,61:17a,Stefano Baldini,ITA,25.05.71,Lisboa,13.03.2005
2561,61:17,Moses Kigen,KEN,22.04.73,Den Haag,25.03.2006
2561,61:17,Charles Kamathi,KEN,18.05.78,Udine,24.09.2006
2561,61:17,Jackson Kirwa,KEN,20.05.86,Milano,01.04.2007
2561,61:17,William Chebon Chebor,KEN,22.12.82,New Delhi,09.11.2008
2561,61:17,Samuel Ndungu,KEN,04.04.88,Nagoya,24.11.2008
2561,61:17,Luka Kanda,KEN,01.01.87,Montbéliard,26.09.2010
2561,61:17,Hosea Nailel,KEN,88,Paderborn,07.04.2012
2561,61:17,Mohamed Trafeh,USA,01.05.85,Duluth,22.06.2013
2561,61:17,Masato Kikuchi,JPN,18.09.90,Yamaguchi,16.02.2014
2561,61:17,David Kogei,KEN,05.05.85,Breda,05.10.2014
2561,61:17,Peter Kirui,KEN,02.01.88,Praha,28.03.2015
2561,61:17,Emmauel Bor,USA,14.04.88,Paris,06.03.2016
2561,61:17,Hiskel Tewelde Ghebru,ERI,15.09.86,Houston,15.01.2017
2561,61:17,Fikadu Haftu,ETH,21.02.94,Houston,15.01.2017
2561,61:17,Shadrack Korir,KEN,10.02.96,Yangzhou,23.04.2017
2561,61:17,Mohamed Ahmami,MAR,12.02.84,Marrakech,28.01.2018
2561,61:17,Precious Mashele,RSA,13.10.90,Boulogne-Billancourt,18.11.2018
2561,61:17,Napoleon Solomon,SWE,14.02.94,Barcelona,10.02.2019
2561,61:17,Daniel Wanjiru,KEN,25.05.92,London,10.03.2019
2561,61:17,Mohamed Ziani,MAR,01.01.93,Laayoune,03.11.2019
2561,61:17,Geoffrey Koech,KEN,28.08.93,Berlin,03.04.2022
2597,61:18@,Julius Korir II,KEN,05.12.63,Remich-Grevenmacher,23.09.1990
2597,61:18a,Artur de Freitas,Castro,BRA,8 Newcastle-South Shields,20.09.1992
2597,61:18,Andrew Masai,KEN,13.01.60,Lyon,15.05.1994
2597,61:18a,Jeffrey Schiebler,CAN,01.06.73,Tokyo,19.01.1997
2597,61:18a,Paul Evans,GBR,13.04.61,Newcastle-South Shields,14.09.1997
2597,61:18,John Kagwe,KEN,09.01.69,Philadelphia,28.09.1997
2597,61:18,Michael Fietz,GER,13.11.67,Kosice,04.10.1997
2597,61:18,Zebedaiyo Bayo,TAN,20.05.76,Moshi,29.05.1999
2597,61:18,Joseph Waweru,KEN,22.06.77,Ivry to Vitry-sur-Seine,22.04.2001
2597,61:18,Jaouad Gharib,MAR,22.05.72,Safi,20.04.2003
2597,61:18,Yusuf Songoka,KEN,05.02.79,Villamoura,04.10.2003
2597,61:18,Barnabas Koech,KEN,79,Los Palacios,14.12.2003
2597,61:18,Julius Kibet,KEN,06.04.82,Philadelphia,19.09.2004
2597,61:18a,Ambese Tolosa,ETH,28.08.77,Lisboa,13.03.2005
2597,61:18,Jairus Chanchaima,KEN,05.12.84,Ivry to Vitry-sur-Seine,17.04.2005
2597,61:18,Eliud Kurgat,KEN,20.08.73,Pietramurata,13.11.2005
2597,61:18,Luke Kipkosgei,KEN,27.11.75,Den Haag,17.03.2007
2597,61:18,Isaac Macharia,KEN,25.11.80,Berlin,06.04.2008
2597,61:18,Dickson Marwa,TAN,06.03.82,Ra's Al Khaymah,20.02.2009
2597,61:18,Dickson Marwa,TAN,06.03.82,Lisboa,04.10.2009
2597,61:18,Julius Rotich,KEN,28.11.74,Porto,10.10.2010
2597,61:18,Gilbert Masai,KEN,20.05.81,Valencia,21.11.2010
2597,61:18,Sammy Kigen,KEN,29.09.85,Warszawa,27.03.2011
2597,61:18,Geoffrey Ngugi,KEN,11.09.84,Wachau,18.09.2011
2597,61:18,Kennedy Kaptila,KEN,18.06.90,Krems,15.09.2013
2597,61:18,Goitom Kifle,ERI,03.12.93,Lisboa,06.10.2013
2597,61:18,Wilson Kipsang Kiprotich,KEN,15.03.82,Granollers,02.02.2014
2597,61:18,Sota Hoshi,JPN,06.01.88,Yamaguchi,16.02.2014
2597,61:18,Robert Kwambai,KEN,22.11.85,Paris,02.03.2014
2597,61:18,Fentahun Hunegnaw,ETH,96,Barcelona,15.02.2015
2597,61:18,Nguse Tesfaldet,ERI,10.11.86,Venlo,22.03.2015
2597,61:18,Justus Kanda,KEN,26.06.97,Venlo,22.03.2015
2597,61:18,Stephen Sambu,KEN,07.07.88,Boston,11.10.2015
2597,61:18,Yohanes Gebregerish,ERI,01.01.89,Yangzhou,23.04.2017
2597,61:18,Robel Fsiha,SWE,07.03.96,Zallaq,15.03.2019
2597,61:18,Sondre Nordstad Moen,NOR,12.01.91,Gdynia,17.03.2019
2597,61:18,Peter Ndorobo,KEN,11.08.93,Istanbul,07.04.2019
2597,61:18,Abera Kuma,ETH,31.08.90,Lille,31.08.2019
2597,61:18,Josphat Boit,KEN,25.11.95,New Dehli,20.10.2019
2597,61:18,Shoya Kawase,JPN,19.07.98,Marugame,02.02.2020
2597,61:18,Tsuyoshi Bando,JPN,12.12.96,Yamaguchi,09.02.2020
2597,61:18,Clayton Young,USA,14.09.93,Hardeeville,05.12.2021
2597,61:18,Alberto Gonzalez Mindez,GUA,28.02.96,Houston,16.01.2022
2597,61:18,Kenta Koshikawa,JPN,16.12.97,Yamaguchi,13.02.2022
2597,61:18,Ken Yokote,JPN,27.04.93,Yamaguchi,13.02.2022
2597,61:18,Vincent Yegon,KEN,05.12.00,Paris,06.03.2022
2597,61:18,Geoffrey Yegon,KEN,28.08.88,Cardiff,02.10.2022
2644,61:19a,Saïd Ermili,MAR,63,Lisboa,15.03.1992
2644,61:19,Andrew Masai,KEN,13.01.60,Oslo,24.09.1994
2644,61:19,Johannes Mabitle,RSA,15.09.67,Durban,13.08.1995
2644,61:19,Erick Kimaiyo,KEN,01.01.69,Den Haag,23.03.1997
2644,61:19,John Gwako,KEN,04.09.78,Ivry to Vitry-sur-Seine,20.04.1997
2644,61:19,Francesco Ingargiola,ITA,15.02.73,Roma-Ostia Lido,19.03.2000
2644,61:19,John Nada Saya,TAN,08.08.78,Ivry to Vitry-sur-Seine,26.03.2000
2644,61:19,Abderrahim Goumri,MAR,21.05.76,Safi,29.04.2001
2644,61:19,Peter Chebet,KEN,24.06.76,Berlin,07.04.2002
2644,61:19,Elijah Nyabuti,KEN,10.10.79,Merano,27.04.2003
2644,61:19,James Moiben,KEN,20.04.77,Los Palacios,14.12.2003
2644,61:19,Elarbi Khattabi,MAR,16.05.67,Philadelphia,19.09.2004
2644,61:19,Jacob Yator,KEN,05.08.82,Barcelona,10.02.2008
2644,61:19,Patrick Makau,KEN,02.03.85,Reading,02.03.2008
2644,61:19,Nicholas Kiprono,KEN,07.11.87,Ivry to Vitry-sur-Seine,13.04.2008
2644,61:19,Joseph Gitau,KEN,03.01.88,Sapporo,15.06.2008
2644,61:19,Stephen Kibet Kosgei,KEN,09.11.86,Roma-Ostia Lido,01.03.2009
2644,61:19,Samuel Ndungu,KEN,04.04.88,Yamaguchi,21.03.2010
2644,61:19,Dennis Musau,KEN,10.06.83,Montbéliard,26.09.2010
2644,61:19,Jairus Chanchaima,KEN,05.12.84,Den Haag,13.03.2011
2644,61:19,Moses Kigen,KEN,10.01.83,New York City,20.03.2011
2644,61:19,Bernard Waweru,KEN,05.01.94,Barcelona,26.02.2012
2644,61:19,Wesley Korir,KEN,15.11.82,New York City,18.03.2012
2644,61:19,Samuel Chelanga,KEN,23.02.85,New York City,18.03.2012
2644,61:19,Kenta Murayama,JPN,23.02.93,Marugame,03.02.2013
2644,61:19,Leonard Korir,KEN,10.12.86,New York City,17.03.2013
2644,61:19,Laban Mutai,KEN,15.01.88,Barcelona,16.02.2014
2644,61:19,Richard Mengich,KEN,03.04.89,Ústí nad Labem,14.09.2014
2644,61:19,Hiskel Tewelde Ghebru,ERI,15.09.86,Göteborg,23.05.2015
2644,61:19,Bonsa Dida,ETH,21.01.95,New Delhi,29.11.2015
2644,61:19,Josphat Kiptis,KEN,16.11.93,New Delhi,29.11.2015
2644,61:19,Fabiano Sulle,TAN,01.10.94,Marugame,07.02.2016
2644,61:19,Simon Muthoni,KEN,27.02.95,Piacenza,08.05.2016
2644,61:19,Vincent Kipruto,KEN,13.09.87,Berlin,25.09.2016
2644,61:19,Yuta Shitara,JPN,18.12.91,Marugame,05.02.2017
2644,61:19,William Kibor,KEN,10.01.85,Venlo,26.03.2017
2644,61:19,Paul Kuira,KEN,25.01.91,Gifu,23.04.2017
2644,61:19,Edmond Kipngetich,KEN,30.04.94,Praha,07.04.2018
2644,61:19,Vincent Laimoi,KEN,1,18.11.2018
2644,61:19,Robel Fsiha,SWE,07.03.96,Barcelona,10.02.2019
2644,61:19,Moses Kemei,KEN,03.09.93,Praha,06.04.2019
2644,61:19,Philemon Kimaiyo,KEN,5,15.06.2019
2644,61:19,Nguse Amlosom,ERI,10.11.86,Valencia,27.10.2019
2644,61:19,Daniel Kitonyi,KEN,12.01.94,Yamaguchi,13.02.2022
2644,61:19,Kazuya Nishiyama,JPN,05.11.98,Marugame,05.02.2023
2644,61:19,Masanori Sumida,JPN,08.01.96,Yamaguchi,12.02.2023
2690,61:20,Xolile Yawa,RSA,29.09.62,Cape Town,23.01.1988
2690,61:20@,Wilson Omwoyo,KEN,25.11.65,Remich-Grevenmacher,23.09.1990
2690,61:20a,Alejandro Gómez,ESP,11.04.67,Newcastle-South Shields,20.09.1992
2690,61:20,Paolo Ferreira,POR,27.12.65,Setúbal,23.04.1995
2690,61:20,Thomas Osano,KEN,04.06.70,Paris,17.03.1996
2690,61:20,Khalid Khannouchi,MAR,22.12.71,Milano,04.04.1998
2690,61:20,Abner Chipu,RSA,02.01.72,Zürich-Uster,27.09.1998
2690,61:20,Philip Singoei,KEN,31.12.75,Den Haag,27.03.1999
2690,61:20,Salaho Ngadi,TAN,12.03.79,Lille,04.09.1999
2690,61:20,Elijah Nyabuti,KEN,10.10.79,Prat de Llobergat,01.04.2002
2690,61:20,Daniel Kirui,KEN,29.12.77,Berlin,07.04.2002
2690,61:20,Joseph Maregu,KEN,22.11.77,Lille,02.09.2006
2690,61:20,Stanley Biwott,KEN,21.04.86,Roma-Ostia Lido,25.02.2007
2690,61:20,Jacob Yator,KEN,05.08.82,Praha,24.03.2007
2690,61:20,Cyrus Njui,KEN,11.02.86,Sapporo,04.07.2010
2690,61:20,Amanuel Mesel,ERI,29.12.90,Porto,18.09.2011
2690,61:20,Keita Shitara,JPN,18.12.91,Marugame,01.02.2015
2690,61:20,Justus Kangogo,KEN,10.10.95,Azpeitia,28.03.2015
2690,61:20,Samson Gebreyohanes,ERI,02.07.92,Praha,28.03.2015
2690,61:20,Norbert Kigen,KEN,24.01.93,Nice,26.04.2015
2690,61:20,Fredrick Moranga,KEN,95,Milano,19.03.2017
2690,61:20,Eliud Mwangi,KEN,21.10.89,Praha,01.04.2017
2690,61:20,Eliud Tarus,KEN,03.03.93,København,17.09.2017
2690,61:20,Homiyu Tesfaye,GER,23.06.93,Den Haag,11.03.2018
2690,61:20,Solomon Yego,KEN,10.05.87,Valencia,28.10.2018
2690,61:20,Jacob Chesari,KEN,06.04.84,Berlin,07.04.2019
2690,61:20,Juan Pacheco,MEX,11.12.90,Gdynia,17.10.2020
2717,61:21,Alex Hagelsteens,BEL,15.07.56,Remich-Grevenmacher,23.09.1984
2717,61:21,Matthews Motshwarateu,RSA,02.11.58,Durban,23.07.1989
2717,61:21,Joseph Kibor,KEN,22.12.72,Ivry to Vitry-sur-Seine,20.04.1997
2717,61:21,John Kipsang,KEN,74,Paris,08.03.1998
2717,61:21a,Gert Thys,RSA,12.11.71,Newcastle-South Shields,10.10.1999
2717,61:21,Albert Okemwa,KEN,66,Den Haag,25.03.2000
2717,61:21,Saïd Bouhmandi,MAR,18.07.74,Ivry to Vitry-sur-Seine,26.03.2000
2717,61:21a,Luke Metto,KEN,07.05.76,Lisboa,26.03.2000
2717,61:21a,Stephen Kiogora,KEN,10.11.74,Lisboa,26.03.2000
2717,61:21a,João N'Tyamba,ANG,20.03.68,Lisboa,26.03.2000
2717,61:21,Philemon Kipkering Metto,KEN,10.08.74,Roma-Ostia Lido,23.02.2003
2717,61:21,AbdelhadI Habassa,MAR,13.01.76,Safi,20.04.2003
2717,61:21,Elijah Nyabuti,KEN,10.10.79,Paris,07.03.2004
2717,61:21,Khalid Khannouchi,USA,22.12.71,Philadelphia,19.09.2004
2717,61:21,Solomon Bushendich,KEN,10.01.84,Den Haag,25.03.2006
2717,61:21,MacDonald Ondara,KEN,08.12.84,Ivry to Vitry-sur-Seine,23.04.2006
2717,61:21,Girma Assefa,ETH,20.06.86,Sapporo,09.07.2006
2717,61:21,Abdellah Falil,MAR,29.05.76,Lille,02.09.2006
2717,61:21A,Philemon Gitia Baaru,KEN,20.05.81,Nairobi,29.10.2006
2717,61:21,Joseph Maregu,KEN,22.11.77,Nice,20.04.2008
